Height,Wind
3809,4509
3812,4513
3814,4519
3814,4525
3815,4529
3818,4533
3818,4540
3822,4544
3824,4548
3825,4552
3828,4556
3831,4560
3831,4579
3831,4585
3832,4589
3834,4594
3837,4598
3839,4604
3839,4615
3839,4621
3841,4626
3843,4631
3845,4637
3847,4641
3848,4645
3851,4649
3854,4653
3856,4659
3858,4663
3859,4667
3861,4672
3864,4676
3864,4685
3864,4693
3864,4698
3867,4702
3867,4709
3868,4716
3868,4722
3869,4726
3871,4731
3872,4737
3874,4743
3874,4751
3875,4755
3877,4760
3880,4764
3880,4773
3880,4781
3881,4785
3884,4789
3886,4794
3887,4801
3888,4806
3889,4810
3892,4814
3894,4819
3895,4826
3895,4837
3896,4841
3898,4846
3901,4850
3901,4859
3902,4864
3903,4868
3906,4872
3908,4877
3910,4883
3910,4889
3911,4893
3914,4897
3916,4902
3920,4906
3920,4916
3921,4920
3924,4924
3927,4928
3929,4934
3929,4940
3930,4944
3933,4948
3936,4952
3936,4971
3936,4977
3937,4981
3940,4985
3942,4990
3944,4996
3944,5004
3944,5010
3946,5015
3948,5020
3950,5026
3950,5034
3951,5038
3954,5042
3957,5046
3957,5062
3959,5066
3960,5070
3962,5075
3965,5079
3965,5087
3965,5093
3966,5097
3969,5101
3971,5106
3971,5116
3971,5122
3972,5126
3975,5130
3978,5134
3980,5140
3980,5153
3981,5157
3984,5161
3986,5166
3986,5183
3986,5189
3987,5193
3990,5197
3990,5208
3990,5218
3991,5223
3992,5227
3995,5231
3997,5236
4001,5240
4001,5250
4002,5254
4005,5258
4007,5263
4009,5269
4009,5280
4010,5284
4013,5288
4016,5292
4018,5298
4020,5302
4020,5310
4020,5317
4023,5321
4023,5329
4023,5336
4024,5340
4027,5344
4029,5349
4029,5360
4029,5366
4030,5370
4033,5374
4033,5381
4033,5392
4035,5396
4035,5402
4038,5406
4038,5414
4039,5421
4039,5429
4040,5433
4043,5437
4046,5441
4050,5445
4052,5449
4052,5461
4055,5465
4058,5469
4058,5477
4058,5494
4059,5498
4062,5502
4062,5509
4065,5514
4065,5523
4066,5527
4066,5535
4069,5539
4073,5543
4073,5553
4074,5557
4077,5561
4077,5568
4079,5574
4079,5581
4079,5586
4082,5590
4082,5597
4082,5608
4084,5612
4085,5616
4087,5621
4089,5626
4089,5634
4089,5640
4090,5644
4093,5648
4093,5655
4095,5661
4097,5665
4097,5673
4097,5680
4100,5684
4101,5691
4101,5698
4102,5702
4104,5707
4107,5711
4107,5720
4107,5726
4108,5730
4110,5735
4111,5741
4113,5747
4113,5753
4114,5757
4117,5761
4119,5766
4119,5775
4121,5779
4122,5783
4124,5788
4127,5792
4129,5798
4129,5809
4130,5813
4132,5818
4134,5823
4134,5839
4136,5843
4137,5847
4140,5851
4143,5855
4147,5859
4149,5863
4149,5875
4151,5880
4154,5884
4156,5890
4156,5896
4157,5900
4160,5904
4162,5909
4164,5915
4164,5924
4165,5928
4168,5932
4168,5939
4172,5943
4174,5947
4174,5958
4174,5968
4174,5975
4178,5979
4180,5983
4181,5987
4184,5991
4187,5995
4189,6001
4189,6022
4190,6026
4192,6031
4195,6035
4195,6044
4196,6049
4197,6053
4200,6057
4200,6064
4202,6070
4202,6076
4203,6080
4206,6084
4206,6091
4209,6096
4211,6100
4212,6104
4215,6108
4217,6113
4217,6122
4218,6127
4218,6134
4220,6139
4223,6143
4223,6152
4225,6156
4226,6160
4229,6164
4231,6169
4233,6175
4235,6179
4236,6183
4239,6187
4241,6192
4245,6196
4245,6216
4246,6220
4249,6224
4249,6231
4251,6237
4251,6243
4252,6247
4255,6251
4258,6255
4258,6265
4258,6271
4259,6275
4262,6279
4265,6283
4267,6289
4267,6295
4268,6299
4271,6303
4274,6307
4276,6313
4276,6319
4277,6323
4279,6328
4281,6333
4283,6339
4283,6345
4284,6349
4287,6353
4290,6357
4292,6363
4292,6380
4293,6384
4296,6388
4298,6393
4300,6399
4300,6407
4301,6411
4304,6415
4306,6420
4306,6432
4308,6436
4309,6440
4312,6444
4315,6448
4315,6458
4317,6462
4317,6470
4319,6475
4321,6480
4325,6484
4325,6496
4326,6500
4329,6504
4329,6511
4330,6518
4332,6522
4333,6526
4336,6530
4338,6535
4338,6549
4338,6555
4339,6559
4342,6563
4344,6568
4344,6577
4346,6581
4347,6585
4350,6589
4353,6593
4353,6608
4353,6619
4354,6623
4357,6627
4360,6631
4362,6637
4362,6649
4363,6653
4366,6657
4366,6664
4368,6670
4368,6677
4369,6681
4372,6685
4372,6692
4375,6697
4375,6704
4376,6708
4379,6712
4379,6723
4383,6727
4383,6741
4383,6752
4385,6757
4388,6761
4388,6775
4390,6779
4391,6783
4394,6787
4397,6791
4399,6797
4399,6805
4400,6809
4403,6813
4403,6820
4407,6824
4407,6832
4407,6838
4409,6843
4409,6850
4411,6856
4411,6862
4412,6866
4415,6870
4415,6877
4418,6882
4418,6889
4419,6893
4422,6897
4422,6904
4424,6910
4424,6918
4424,6924
4426,6929
4429,6933
4431,6939
4433,6943
4434,6947
4437,6951
4437,6958
4440,6963
4442,6967
4443,6971
4446,6975
4446,6982
4446,6997
4447,7002
4448,7006
4451,7010
4454,7014
4456,7020
4456,7034
4456,7040
4458,7045
4461,7049
4463,7055
4463,7074
4464,7078
4467,7082
4467,7089
4470,7094
4470,7102
4470,7108
4472,7113
4475,7117
4475,7125
4475,7135
4476,7139
4479,7143
4482,7147
4482,7160
4482,7170
4483,7174
4486,7178
4489,7182
4493,7186
4495,7190
4496,7194
4499,7198
4501,7203
4505,7207
4507,7211
4508,7215
4510,7220
4511,7226
4513,7232
4515,7236
4516,7240
4519,7244
4521,7249
4523,7255
4523,7261
4524,7265
4524,7275
4527,7279
4527,7290
4527,7297
4527,7302
4530,7306
4533,7310
4537,7314
4539,7318
4540,7322
4543,7326
4545,7331
4545,7359
4545,7365
4546,7369
4549,7373
4551,7378
4551,7387
4553,7391
4554,7395
4557,7399
4560,7403
4560,7418
4560,7424
4561,7428
4563,7433
4565,7438
4567,7444
4569,7448
4569,7456
4569,7463
4572,7467
4572,7481
4572,7488
4573,7492
4576,7496
4579,7500
4579,7513
4579,7519
4580,7523
4583,7527
4586,7531
4586,7541
4586,7551
4586,7557
4587,7563
4590,7567
4594,7571
4594,7581
4594,7589
4594,7596
4597,7600
4597,7608
4597,7615
4598,7619
4601,7623
4604,7627
4604,7635
4604,7645
4605,7649
4608,7653
4611,7657
4611,7670
4613,7674
4614,7678
4617,7682
4619,7687
4620,7694
4620,7701
4621,7705
4624,7709
4624,7716
4627,7721
4629,7725
4629,7734
4629,7742
4632,7746
4632,7755
4633,7760
4634,7764
4637,7768
4639,7773
4639,7783
4639,7789
4640,7793
4641,7799
4643,7804
4644,7811
4646,7815
4647,7819
4649,7824
4652,7828
4652,7837
4653,7842
4653,7847
4656,7851
4659,7855
4661,7861
4663,7865
4664,7869
4667,7873
4670,7877
4670,7898
4672,7902
4673,7906
4673,7918
4676,7922
4677,7929
4677,7936
4677,7941
4680,7945
4682,7950
4683,7957
4684,7962
4685,7966
4688,7970
4690,7975
4691,7982
4693,7986
4694,7990
4697,7994
4699,7999
4703,8003
4703,8013
4704,8017
4706,8022
4709,8026
4713,8030
4713,8042
4714,8046
4717,8050
4719,8055
4721,8061
4723,8065
4724,8069
4727,8073
4729,8078
4730,8085
4730,8102
4730,8107
4733,8111
4736,8115
4740,8119
4742,8123
4743,8127
4743,8143
4746,8147
4748,8153
4748,8162
4749,8166
4752,8170
4752,8177
4756,8181
4756,8189
4756,8195
4758,8200
4760,8205
4761,8212
4761,8227
4762,8231
4764,8236
4767,8240
4767,8249
4767,8255
4768,8259
4771,8263
4773,8268
4773,8279
4773,8285
4774,8289
4777,8293
4780,8297
4782,8303
4784,8307
4785,8311
4788,8315
4790,8320
4794,8324
4794,8334
4795,8338
4798,8342
4800,8347
4801,8354
4803,8358
4803,8365
4804,8371
4807,8375
4811,8379
4813,8383
4814,8387
4817,8391
4820,8395
4822,8401
4824,8405
4825,8409
4825,8418
4826,8424
4829,8429
4829,8437
4830,8441
4833,8445
4836,8449
4836,8462
4836,8470
4837,8474
4840,8478
4842,8483
4844,8489
4846,8493
4847,8497
4849,8502
4850,8508
4852,8514
4852,8522
4852,8528
4854,8533
4857,8537
4861,8541
4861,8553
4862,8557
4865,8561
4868,8565
4868,8586
4868,8592
4869,8596
4871,8601
4872,8607
4874,8613
4874,8621
4874,8627
4877,8631
4877,8639
4877,8647
4878,8652
4878,8657
4881,8661
4883,8666
4887,8670
4887,8680
4888,8684
4891,8688
4894,8692
4894,8700
4896,8704
4897,8708
4900,8712
4903,8716
4905,8722
4905,8734
4906,8738
4909,8742
4911,8747
4913,8753
4913,8761
4914,8765
4917,8769
4920,8773
4920,8783
4920,8789
4921,8793
4923,8798
4926,8802
4928,8808
4928,8818
4929,8822
4932,8826
4934,8831
4936,8837
4936,8843
4937,8847
4940,8851
4943,8855
4943,8865
4943,8871
4944,8875
4947,8879
4950,8883
4954,8887
4956,8891
4957,8895
4960,8899
4960,8906
4962,8912
4964,8916
4965,8920
4968,8924
4971,8928
4971,8971
4973,8975
4974,8979
4976,8984
4977,8990
4979,8996
4979,9004
4979,9010
4981,9015
4984,9019
4984,9029
4984,9035
4985,9039
4988,9043
4991,9047
4993,9053
4993,9059
4994,9063
4997,9067
4999,9072
5001,9078
5001,9084
5002,9088
5005,9092
5008,9096
5012,9100
5012,9110
5013,9114
5015,9119
5017,9124
5021,9128
5021,9138
5022,9142
5025,9146
5027,9151
5029,9157
5029,9166
5029,9172
5031,9177
5034,9181
5038,9185
5040,9189
5041,9193
5044,9197
5046,9202
5047,9209
5049,9213
5050,9217
5053,9221
5055,9226
5057,9232
5057,9241
5058,9245
5061,9249
5064,9253
5064,9289
5066,9293
5067,9297
5070,9301
5072,9306
5074,9312
5074,9321
5075,9325
5078,9329
5080,9334
5080,9343
5080,9349
5080,9354
5083,9358
5083,9365
5085,9371
5087,9375
5087,9383
5087,9390
5090,9394
5094,9398
5094,9408
5095,9412
5098,9416
5100,9421
5102,9427
5104,9431
5105,9435
5107,9440
5109,9445
5109,9453
5109,9459
5110,9463
5113,9467
5116,9471
5116,9479
5116,9485
5117,9489
5118,9495
5121,9499
5121,9507
5121,9515
5122,9519
5125,9523
5128,9527
5130,9533
5132,9537
5133,9541
5134,9547
5136,9552
5137,9559
5137,9566
5138,9570
5141,9574
5143,9579
5144,9586
5146,9590
5146,9597
5147,9603
5149,9608
5153,9612
5153,9623
5153,9632
5153,9640
5153,9648
5157,9652
5157,9661
5157,9668
5158,9674
5160,9679
5160,9693
5160,9703
5160,9709
5162,9714
5165,9718
5165,9731
5165,9737
5166,9741
5169,9745
5171,9750
5175,9754
5177,9758
5178,9762
5181,9766
5181,9773
5181,9793
5183,9797
5183,9803
5186,9807
5186,9815
5187,9822
5189,9826
5190,9830
5192,9835
5193,9841
5196,9846
5198,9850
5198,9861
5198,9871
5201,9875
5205,9879
5205,9889
5206,9893
5208,9898
5209,9904
5212,9909
5214,9913
5215,9917
5217,9922
5219,9927
5221,9933
5223,9937
5224,9941
5227,9945
5230,9949
5230,9959
5230,9965
5231,9969
5234,9973
5234,9981
5237,9986
5239,9990
5240,9994
5243,9998
5246,10002
5246,10012
5246,10018
5247,10022
5249,10027
5251,10032
5251,10040
5253,10044
5253,10050
5255,10055
5257,10060
5257,10068
5259,10072
5260,10076
5263,10080
5266,10084
5266,6
5268,10
5269,14
5272,18
5275,22
5275,32
5275,38
5276,42
5278,47
5281,51
5281,60
5281,66
5282,70
5283,76
5285,81
5286,88
5287,93
5288,97
5290,102
5293,106
5297,110
5299,114
5300,118
5303,122
5303,129
5305,135
5307,139
5308,143
5311,147
5314,151
5318,155
5318,165
5318,173
5320,178
5320,187
5320,195
5321,200
5322,204
5324,209
5327,213
5329,219
5331,223
5332,227
5335,231
5338,235
5340,241
5342,245
5343,249
5346,253
5348,258
5352,262
5354,266
5355,270
5358,274
5360,279
5360,297
5360,307
5361,311
5361,320
5364,324
5364,333
5365,338
5366,342
5369,346
5369,355
5372,360
5372,371
5373,375
5375,380
5377,385
5377,399
5377,405
5378,409
5381,413
5383,418
5383,430
5383,436
5384,440
5387,444
5389,449
5393,453
5393,463
5393,473
5395,478
5398,482
5398,495
5398,501
5399,505
5401,510
5402,516
5404,522
5404,529
5404,534
5407,538
5409,543
5411,549
5411,558
5412,562
5415,566
5415,573
5418,578
5418,585
5419,589
5419,597
5422,601
5423,608
5423,618
5424,622
5426,627
5429,631
5431,637
5433,641
5434,645
5437,649
5437,656
5441,660
5441,668
5442,672
5444,677
5447,681
5447,690
5449,694
5450,698
5453,702
5455,707
5457,713
5459,717
5460,721
5462,726
5464,731
5466,737
5466,745
5467,749
5470,753
5472,758
5474,764
5474,770
5475,774
5477,779
5480,783
5484,787
5484,799
5485,803
5488,807
5491,811
5491,828
5493,832
5494,836
5497,840
5500,844
5500,854
5500,860
5501,864
5504,868
5506,873
5506,905
5506,911
5507,915
5507,922
5510,926
5511,933
5511,940
5511,945
5514,949
5516,954
5518,960
5518,969
5519,973
5522,977
5525,981
5525,994
5525,1000
5526,1004
5529,1008
5532,1012
5532,1022
5532,1028
5533,1032
5535,1037
5537,1042
5539,1048
5541,1052
5542,1056
5545,1060
5548,1064
5550,1070
5552,1074
5553,1078
5556,1082
5559,1086
5559,1094
5561,1098
5562,1102
5564,1107
5565,1113
5567,1119
5567,1126
5568,1130
5570,1135
5573,1139
5573,1148
5574,1153
5575,1157
5578,1161
5581,1165
5583,1171
5583,1183
5583,1193
5585,1198
5587,1203
5589,1209
5589,1217
5590,1221
5593,1225
5596,1229
5596,1245
5596,1253
5596,1259
5598,1264
5599,1270
5603,1274
5605,1278
5606,1282
5609,1286
5611,1291
5613,1297
5613,1303
5614,1307
5617,1311
5620,1315
5620,1323
5620,1329
5621,1333
5624,1337
5627,1341
5627,1351
5627,1357
5628,1361
5631,1365
5633,1370
5633,1382
5633,1388
5634,1392
5637,1396
5640,1400
5640,1413
5642,1417
5643,1421
5646,1425
5649,1429
5651,1435
5653,1439
5654,1443
5657,1447
5660,1451
5664,1455
5664,1476
5665,1480
5668,1484
5671,1488
5673,1494
5675,1498
5676,1502
5679,1506
5681,1511
5683,1517
5683,1523
5684,1527
5687,1531
5690,1535
5690,1545
5690,1551
5691,1555
5694,1559
5696,1564
5698,1570
5698,1579
5699,1583
5701,1588
5704,1592
5706,1598
5708,1602
5709,1606
5711,1611
5712,1617
5715,1622
5715,1631
5715,1638
5717,1643
5720,1647
5722,1653
5722,1659
5723,1663
5726,1667
5729,1671
5731,1677
5733,1681
5734,1685
5737,1689
5740,1693
5740,1703
5740,1709
5740,1715
5743,1719
5743,1727
5746,1732
5746,1740
5746,1746
5747,1752
5748,1758
5750,1764
5750,1770
5751,1774
5754,1778
5757,1782
5757,1793
5759,1797
5759,1805
5759,1812
5762,1816
5762,1826
5764,1830
5765,1834
5767,1839
5768,1845
5770,1851
5770,1859
5770,1865
5772,1870
5773,1876
5777,1880
5779,1884
5780,1888
5783,1892
5786,1896
5790,1900
5790,1910
5791,1914
5794,1918
5797,1922
5799,1928
5799,1940
5800,1944
5803,1948
5806,1952
5808,1958
5808,1964
5809,1968
5811,1973
5813,1978
5813,1986
5813,1992
5814,1996
5817,2000
5820,2004
5820,2015
5822,2019
5823,2023
5825,2028
5826,2034
5828,2040
5830,2044
5830,2053
5830,2061
5831,2067
5834,2072
5834,2079
5834,2084
5837,2088
5837,2095
5839,2101
5839,2109
5840,2113
5843,2117
5845,2122
5847,2128
5847,2134
5848,2138
5850,2143
5853,2147
5855,2153
5857,2157
5858,2161
5861,2165
5864,2169
5864,2189
5864,2197
5865,2201
5868,2205
5871,2209
5875,2213
5875,2223
5876,2227
5879,2231
5882,2235
5886,2239
5886,2249
5887,2253
5889,2258
5892,2262
5892,2271
5892,2277
5893,2281
5896,2285
5898,2290
5900,2296
5902,2300
5903,2304
5906,2308
5909,2312
5911,2318
5911,2324
5912,2328
5915,2332
5918,2336
5920,2342
5922,2346
5923,2350
5926,2354
5929,2358
5933,2362
5935,2366
5936,2370
5939,2374
5942,2378
5942,2442
5942,2465
5943,2469
5943,2476
5946,2480
5950,2484
5950,2496
5951,2500
5951,2511
5954,2515
5958,2519
5958,2529
5958,2537
5958,2544
5961,2548
5962,2555
5964,2559
5965,2563
5965,2572
5966,2578
5970,2582
5970,2591
5971,2595
5974,2599
5976,2604
5980,2608
5982,2612
5983,2616
5985,2621
5987,2626
5989,2632
5991,2636
5992,2640
5995,2644
5998,2648
5998,2666
5998,2672
5999,2676
6001,2681
6002,2687
6004,2693
6004,2701
6005,2705
6008,2709
6008,2716
6011,2721
6013,2725
6014,2729
6016,2734
6019,2738
6019,2747
6021,2751
6022,2755
6025,2759
6028,2763
6028,2778
6028,2788
6028,2794
6029,2800
6031,2805
6035,2809
6035,2819
6036,2823
6039,2827
6041,2832
6041,2846
6043,2850
6044,2854
6046,2859
6047,2865
6049,2871
6049,2877
6049,2884
6050,2890
6052,2895
6054,2901
6054,2910
6054,2917
6056,2922
6058,2927
6060,2933
6060,2939
6061,2943
6064,2947
6066,2952
6068,2958
6070,2962
6071,2966
6071,2979
6074,2983
6074,2997
6074,3007
6075,3011
6078,3015
6081,3019
6081,3039
6081,3045
6082,3049
6084,3054
6085,3060
6087,3066
6089,3070
6090,3074
6092,3079
6093,3085
6095,3091
6097,3095
6098,3099
6101,3103
6104,3107
6106,3113
6106,3123
6107,3127
6110,3131
6110,3138
6112,3144
6112,3150
6113,3154
6116,3158
6119,3162
6119,3172
6119,3178
6120,3182
6123,3186
6126,3190
6128,3196
6128,3209
6129,3213
6132,3217
6134,3222
6136,3228
6136,3236
6137,3240
6140,3244
6140,3251
6144,3255
6144,3265
6145,3269
6145,3278
6148,3282
6149,3289
6151,3293
6151,3300
6152,3306
6155,3310
6155,3318
6155,3326
6156,3330
6159,3334
6161,3339
6161,3348
6162,3353
6162,3358
6165,3362
6167,3367
6169,3373
6169,3382
6170,3386
6172,3391
6175,3395
6177,3401
6179,3405
6180,3409
6182,3414
6183,3420
6185,3426
6187,3430
6187,3438
6187,3445
6190,3449
6190,3462
6190,3469
6190,3474
6192,3479
6194,3484
6194,3492
6194,3498
6195,3502
6198,3506
6201,3510
6203,3516
6203,3529
6204,3533
6204,3541
6206,3546
6208,3552
6210,3556
6211,3560
6214,3564
6217,3568
6219,3574
6219,3586
6220,3590
6223,3594
6226,3598
6226,3608
6228,3612
6229,3616
6232,3620
6235,3624
6237,3630
6237,3638
6238,3642
6238,3650
6241,3654
6241,3663
6243,3667
6244,3671
6247,3675
6247,3682
6251,3686
6253,3690
6254,3694
6257,3698
6260,3702
6260,3710
6262,3714
6262,3720
6264,3725
6266,3730
6268,3736
6270,3740
6271,3744
6274,3748
6277,3752
6277,3762
6277,3768
6278,3772
6281,3776
6284,3780
6284,3790
6284,3796
6285,3800
6287,3805
6288,3811
6288,3819
6289,3824
6289,3829
6292,3833
6295,3837
6299,3841
6299,3853
6300,3857
6303,3861
6305,3866
6307,3872
6307,3878
6308,3882
6311,3886
6313,3891
6313,3905
6313,3911
6314,3915
6317,3919
6320,3923
6320,3940
6320,3946
6321,3950
6324,3954
6327,3958
6327,3966
6327,3972
6328,3976
6331,3980
6331,3987
6335,3991
6335,4001
6336,4005
6339,4009
6342,4013
6344,4019
6346,4023
6347,4027
6350,4031
6353,4035
6357,4039
6357,4049
6358,4053
6361,4057
6364,4061
6366,4067
6366,4073
6367,4077
6369,4082
6372,4086
6374,4092
6374,4102
6374,4108
6376,4113
6379,4117
6379,4125
6379,4138
6380,4142
6383,4146
6386,4150
6388,4156
6388,4176
6389,4180
6392,4184
6395,4188
6399,4192
6399,4204
6400,4208
6402,4213
6403,4219
6406,4224
6408,4228
6408,4237
6411,4241
6411,4252
6411,4262
6411,4273
6411,4278
6414,4282
6416,4287
6418,4293
6418,4304
6418,4312
6421,4316
6421,4326
6425,4330
6427,4334
6427,4345
6427,4355
6427,4362
6429,4368
6429,4374
6430,4378
6432,4383
6433,4389
6433,4399
6433,4405
6434,4409
6436,4414
6437,4420
6440,4425
6442,4429
6443,4433
6446,4437
6446,4444
6446,4463
6446,4469
6447,4473
6450,4477
6452,4482
6453,4489
6453,4500
6454,4504
6456,4509
6459,4513
6461,4519
6461,4525
6462,4529
6465,4533
6465,4540
6469,4544
6471,4548
6472,4552
6475,4556
6478,4560
6478,4579
6478,4585
6479,4589
6481,4594
6484,4598
6486,4604
6486,4615
6486,4621
6488,4626
6490,4631
6492,4637
6494,4641
6495,4645
6498,4649
6501,4653
6503,4659
6505,4663
6506,4667
6508,4672
6511,4676
6511,4685
6511,4693
6511,4698
6514,4702
6514,4709
6515,4716
6515,4722
6516,4726
6518,4731
6519,4737
6521,4743
6521,4751
6522,4755
6524,4760
6527,4764
6527,4773
6527,4781
6528,4785
6531,4789
6533,4794
6534,4801
6535,4806
6536,4810
6539,4814
6541,4819
6542,4826
6542,4837
6543,4841
6545,4846
6548,4850
6548,4859
6549,4864
6550,4868
6553,4872
6555,4877
6557,4883
6557,4889
6558,4893
6561,4897
6563,4902
6567,4906
6567,4916
6568,4920
6571,4924
6574,4928
6576,4934
6576,4940
6577,4944
6580,4948
6583,4952
6583,4971
6583,4977
6584,4981
6587,4985
6589,4990
6591,4996
6591,5004
6591,5010
6593,5015
6595,5020
6597,5026
6597,5034
6598,5038
6601,5042
6604,5046
6604,5062
6606,5066
6607,5070
6609,5075
6612,5079
6612,5087
6612,5093
6613,5097
6616,5101
6618,5106
6618,5116
6618,5122
6619,5126
6622,5130
6625,5134
6627,5140
6627,5153
6628,5157
6631,5161
6633,5166
6633,5183
6633,5189
6634,5193
6637,5197
6637,5208
6637,5218
6638,5223
6639,5227
6642,5231
6644,5236
6648,5240
6648,5250
6649,5254
6652,5258
6654,5263
6656,5269
6656,5280
6657,5284
6660,5288
6663,5292
6665,5298
6667,5302
6667,5310
6667,5317
6670,5321
6670,5329
6670,5336
6671,5340
6674,5344
6676,5349
6676,5360
6676,5366
6677,5370
6680,5374
6680,5381
6680,5392
6682,5396
6682,5402
6685,5406
6685,5414
6686,5421
6686,5429
6687,5433
6690,5437
6693,5441
6697,5445
6699,5449
6699,5461
6702,5465
6705,5469
6705,5477
6705,5494
6706,5498
6709,5502
6709,5509
6712,5514
6712,5523
6713,5527
6713,5535
6716,5539
6720,5543
6720,5553
6721,5557
6724,5561
6724,5568
6726,5574
6726,5581
6726,5586
6729,5590
6729,5597
6729,5608
6731,5612
6732,5616
6734,5621
6736,5626
6736,5634
6736,5640
6737,5644
6740,5648
6740,5655
6742,5661
6744,5665
6744,5673
6744,5680
6747,5684
6748,5691
6748,5698
6749,5702
6751,5707
6754,5711
6754,5720
6754,5726
6755,5730
6757,5735
6758,5741
6760,5747
6760,5753
6761,5757
6764,5761
6766,5766
6766,5775
6768,5779
6769,5783
6771,5788
6774,5792
6776,5798
6776,5809
6777,5813
6779,5818
6781,5823
6781,5839
6783,5843
6784,5847
6787,5851
6790,5855
6794,5859
6796,5863
6796,5875
6798,5880
6801,5884
6803,5890
6803,5896
6804,5900
6807,5904
6809,5909
6811,5915
6811,5924
6812,5928
6815,5932
6815,5939
6819,5943
6821,5947
6821,5958
6821,5968
6821,5975
6825,5979
6827,5983
6828,5987
6831,5991
6834,5995
6836,6001
6836,6022
6837,6026
6839,6031
6842,6035
6842,6044
6843,6049
6844,6053
6847,6057
6847,6064
6849,6070
6849,6076
6850,6080
6853,6084
6853,6091
6856,6096
6858,6100
6859,6104
6862,6108
6864,6113
6864,6122
6865,6127
6865,6134
6867,6139
6870,6143
6870,6152
6872,6156
6873,6160
6876,6164
6878,6169
6880,6175
6882,6179
6883,6183
6886,6187
6888,6192
6892,6196
6892,6216
6893,6220
6896,6224
6896,6231
6898,6237
6898,6243
6899,6247
6902,6251
6905,6255
6905,6265
6905,6271
6906,6275
6909,6279
6912,6283
6914,6289
6914,6295
6915,6299
6918,6303
6921,6307
6923,6313
6923,6319
6924,6323
6926,6328
6928,6333
6930,6339
6930,6345
6931,6349
6934,6353
6937,6357
6939,6363
6939,6380
6940,6384
6943,6388
6945,6393
6947,6399
6947,6407
6948,6411
6951,6415
6953,6420
6953,6432
6955,6436
6956,6440
6959,6444
6962,6448
6962,6458
6964,6462
6964,6470
6966,6475
6968,6480
6972,6484
6972,6496
6973,6500
6976,6504
6976,6511
6977,6518
6979,6522
6980,6526
6983,6530
6985,6535
6985,6549
6985,6555
6986,6559
6989,6563
6991,6568
6991,6577
6993,6581
6994,6585
6997,6589
7000,6593
7000,6608
7000,6619
7001,6623
7004,6627
7007,6631
7009,6637
7009,6649
7010,6653
7013,6657
7013,6664
7015,6670
7015,6677
7016,6681
7019,6685
7019,6692
7022,6697
7022,6704
7023,6708
7026,6712
7026,6723
7030,6727
7030,6741
7030,6752
7032,6757
7035,6761
7035,6775
7037,6779
7038,6783
7041,6787
7044,6791
7046,6797
7046,6805
7047,6809
7050,6813
7050,6820
7054,6824
7054,6832
